,phrase,label,sentiment,subjectivity,language,count
SPD-Chefin,SPD-Chefin,ORG,0.0,0.0,de,1
ThermostatBei Kleinverbrauchern,ThermostatBei Kleinverbrauchern,ORG,0.0,0.0,de,1
EU-Jargon,EU-Jargon,ORG,0.0,0.0,de,1
LNG-Exporteur,LNG-Exporteur,ORG,-0.7,0.0,de,1
US-Flüssigerdgas-Exporteur,US-Flüssigerdgas-Exporteur,ORG,0.0,0.0,de,1
DIHK,DIHK,ORG,-0.85,0.0,de,1
Deutsche Industrie- und Handelskammertag,Deutsche Industrie- und Handelskammertag,ORG,-0.85,0.0,de,1
DIHK-Präsident,DIHK-Präsident,ORG,-1.0,0.0,de,1
Statistisches Bundesamt,Statistisches Bundesamt,ORG,0.0,0.0,de,1
SZ.de,SZ.de,ORG,-1.0,0.0,de,1
Presseschau,Presseschau,ORG,0.0,0.0,de,1
The Times,The Times,ORG,0.0,0.0,de,1
Internationale Presseschau,Internationale Presseschau,ORG,0.0,0.0,de,1
24.06.2022 - München - SZ.de,24.06.2022 - München - SZ.de,ORG,0.0,0.0,de,1
Wärmpumpen,Wärmpumpen,ORG,0.7,0.0,de,1
Windkraftprojekte,Windkraftprojekte,ORG,0.0,0.0,de,1
Repower EU,Repower EU,ORG,0.0,0.0,de,1
| STERN.de,| STERN.de,ORG,0.0,0.0,de,1
| Euronews,| Euronews,ORG,0.0,0.0,de,1
OF THE UNION,OF THE UNION,ORG,0.0,0.0,de,1
FDP-Spitzenkandidat,FDP-Spitzenkandidat,ORG,0.0,0.0,de,1
EU-Ratspräsident,EU-Ratspräsident,ORG,0.0,0.0,de,1
Wählern,Wählern,ORG,0.0,0.0,de,1
07.10.2022.,07.10.2022.,ORG,0.0,0.0,de,1
KMK,KMK,ORG,0.7,0.0,de,1
AKW-Laufzeit,AKW-Laufzeit,ORG,0.0,0.0,de,1
Verbands der Betriebs- und Werksärzte,Verbands der Betriebs- und Werksärzte,ORG,-0.7,0.0,de,1
Humboldt-Uni,Humboldt-Uni,ORG,0.0,0.0,de,1
BRIGITTE.de,BRIGITTE.de,ORG,0.7,0.0,de,1
US-Wetterdienst,US-Wetterdienst,ORG,1.0,0.0,de,1
Gaspreisdeckel,Gaspreisdeckel,ORG,0.0,0.0,de,1
Nord Stream,Nord Stream,ORG,0.0,0.0,de,1
Sächsische.de,Sächsische.de,ORG,0.0,0.0,de,1
IG BCE-Chef Vassiliadis,IG BCE-Chef Vassiliadis,ORG,0.0,0.0,de,1
DDR-Comic,DDR-Comic,ORG,0.0,0.0,de,1
DDR,DDR,ORG,0.0,0.0,de,1
EU-Beamte,EU-Beamte,ORG,0.3,0.0,de,1
die grünen,die grünen,ORG,0.7,0.0,de,1
Bonner Behörde,Bonner Behörde,ORG,-1.0,0.0,de,1
Blu VelQleeheupoeekl,Blu VelQleeheupoeekl,ORG,0.0,0.0,de,1
Schalke,Schalke,ORG,0.0,0.0,de,1
natiâ€¦ [+1322 chars,natiâ€¦ [+1322 chars,ORG,0.0,0.0,de,1
Pantone,Pantone,ORG,-0.7,0.0,de,1
Pantone-Abo,Pantone-Abo,ORG,-0.7,0.0,de,1
Adobe,Adobe,ORG,-0.7,0.0,de,1
FW,FW,ORG,0.0,0.0,de,1
Schlechte Alternative zu Gas,Schlechte Alternative zu Gas,ORG,0.0,0.0,de,1
Ministerin für Energiewende,Ministerin für Energiewende,ORG,0.0,0.0,de,1
ÖAMTC,ÖAMTC,ORG,0.7,0.0,de,1
Vereinte Nationen,Vereinte Nationen,ORG,0.0,0.0,de,1
Repsol,Repsol,ORG,0.0,0.0,de,1
Internationalen Energieagentur Chancen,Internationalen Energieagentur Chancen,ORG,0.0,0.0,de,1
Anfra,Anfra,ORG,0.0,0.0,de,1
DIW Berlin,DIW Berlin,ORG,0.0,0.0,de,1
Deutschen Instituts für Wirtschaftsforschung,Deutschen Instituts für Wirtschaftsforschung,ORG,0.0,0.0,de,1
dis,dis,ORG,0.0,0.0,de,1
Kamada,Kamada,ORG,0.0,0.0,de,1
hiesigen Geldinstitute,hiesigen Geldinstitute,ORG,-1.0,0.0,de,1
En…,En…,ORG,0.0,0.0,de,1
FrankfurtDie hiesigen Institute,FrankfurtDie hiesigen Institute,ORG,0.7,0.0,de,1
lu lepel,lu lepel,ORG,0.0,0.0,de,1
nup elluuele,nup elluuele,ORG,0.0,0.0,de,1
Berlin,Berlin,ORG,0.0,0.0,de,1
Trinity College Dublin,Trinity College Dublin,ORG,0.0,0.0,de,1
Initiative Natur,Initiative Natur,ORG,0.0,0.0,de,1
WirtschaftsWoche,WirtschaftsWoche,ORG,0.0,0.0,de,1
FO,FO,ORG,0.0,0.0,de,1
katholische Kirche,katholische Kirche,ORG,1.0,0.0,de,1
Bundesgesundheitsminister,Bundesgesundheitsminister,ORG,0.0,0.0,de,1
Milliarden-Inflati,Milliarden-Inflati,ORG,-0.7,0.0,de,1
Kanzleramts für die Ministerpräsidentenkonferenz am Mittwoch,Kanzleramts für die Ministerpräsidentenkonferenz am Mittwoch,ORG,0.0,0.0,de,1
BA-Regionalchef,BA-Regionalchef,ORG,0.7,0.0,de,1
FOCUS-online-Redakteur Volker Tietz,FOCUS-online-Redakteur Volker Tietz,ORG,0.0,0.0,de,1
Entlastungspaketen des Bundes,Entlastungspaketen des Bundes,ORG,-1.0,0.0,de,1
Hilfsfonds für bedürftige Haushalte und Kündigungsschutz,Hilfsfonds für bedürftige Haushalte und Kündigungsschutz,ORG,-1.0,0.0,de,1
Automobilkonzerns Audi,Automobilkonzerns Audi,ORG,0.0,0.0,de,1
Lancet Health Countdown on Health and Climate Change,Lancet Health Countdown on Health and Climate Change,ORG,-0.5,0.0,de,1
Institut des Quantenphysikers,Institut des Quantenphysikers,ORG,0.0,0.0,de,1
Électricité de…,Électricité de…,ORG,0.0,0.0,de,1
Draghi,Draghi,ORG,0.0,0.0,de,1
Expertenkommission der Bundesregierung lehnen die Länderchefs,Expertenkommission der Bundesregierung lehnen die Länderchefs,ORG,0.0,0.0,de,1
Economist,Economist,ORG,-0.7,0.0,de,1
BUNDESTAG,BUNDESTAG,ORG,0.0,0.0,de,1
Grüner Energie-Korridor,Grüner Energie-Korridor,ORG,0.0,0.0,de,1
Europäischen Kommission,Europäischen Kommission,ORG,-0.7,0.0,de,1
Fauler Kompromiss made in Germany,Fauler Kompromiss made in Germany,ORG,0.0,0.0,de,1
Rating-Agentur Scope,Rating-Agentur Scope,ORG,0.0,0.0,de,1
TV-Kolumne,TV-Kolumne,ORG,0.7,0.0,de,1
Euro Africa Interconnector,Euro Africa Interconnector,ORG,0.0,0.0,de,1
Energiepreispauschale,Energiepreispauschale,ORG,0.0,0.0,de,1
EU-Gipfeln,EU-Gipfeln,ORG,0.0,0.0,de,1
Grabenkampf,Grabenkampf,ORG,0.0,0.0,de,1
Coronapandemie,Coronapandemie,ORG,0.0,0.0,de,1
Max-Planck-Institut für Quantenoptik,Max-Planck-Institut für Quantenoptik,ORG,0.0,0.0,de,1
Europäischen Zentralbank m,Europäischen Zentralbank m,ORG,0.0,0.0,de,1
Robert Bosch GmbH.,Robert Bosch GmbH.,ORG,0.0,0.0,de,1
Atomstromanbieter,Atomstromanbieter,ORG,0.7,0.0,de,1
Landesverband des Bundes für Umwelt und Naturschutz Deutschland,Landesverband des Bundes für Umwelt und Naturschutz Deutschland,ORG,0.7,0.0,de,1
Öko-,Öko-,ORG,0.7,0.0,de,1
Saarwirtschaft,Saarwirtschaft,ORG,-0.7,0.0,de,1
Ifo-Instituts,Ifo-Instituts,ORG,0.0,0.0,de,1
| Wirtschaft |,| Wirtschaft |,ORG,0.0,0.0,de,1
Winter″,Winter″,ORG,0.0,0.0,de,1
Gas Infrastructure Europe,Gas Infrastructure Europe,ORG,0.0,0.0,de,1
Erdgas-Speicher,Erdgas-Speicher,ORG,0.0,0.0,de,1
Energieversorger Eon,Energieversorger Eon,ORG,0.0,0.0,de,1
Vereinigung der Ste… [+2342 chars,Vereinigung der Ste… [+2342 chars,ORG,0.0,0.0,de,1
Foto: dpa),Foto: dpa),ORG,0.0,0.0,de,1
Planetarium,Planetarium,ORG,0.7,0.0,de,1
Nordstream,Nordstream,ORG,0.0,0.0,de,1
gedac…,gedac…,ORG,0.0,0.0,de,1
Landesverband des Bundes für Umwelt und Natu,Landesverband des Bundes für Umwelt und Natu,ORG,0.0,0.0,de,1
Akti…,Akti…,ORG,0.7,0.0,de,1
Bibliothek der Universität Münster,Bibliothek der Universität Münster,ORG,0.0,0.0,de,1
Winterfahrplan,Winterfahrplan,ORG,0.0,0.0,de,1
Luxemburger Rekord-Meisters,Luxemburger Rekord-Meisters,ORG,1.0,0.0,de,1
Jungen Liberalen,Jungen Liberalen,ORG,0.0,0.0,de,1
Eidgenössischen Technisc,Eidgenössischen Technisc,ORG,0.7,0.0,de,1
Bremer Parlamentspräsident,Bremer Parlamentspräsident,ORG,0.0,0.0,de,1
Rohst,Rohst,ORG,0.0,0.0,de,1
Januar-Lieferung,Januar-Lieferung,ORG,0.0,0.0,de,1
Whatsapp,Whatsapp,ORG,0.0,0.0,de,1
Recycling,Recycling,ORG,0.3333333333333333,0.0,de,1
Naturschutzbundes Deutschland,Naturschutzbundes Deutschland,ORG,0.0,0.0,de,1
Schweizerische Nationalbank,Schweizerische Nationalbank,ORG,1.0,0.0,de,1
Böllerverbote,Böllerverbote,ORG,0.0,0.0,de,1
Klausurtagung SPD,Klausurtagung SPD,ORG,0.0,0.0,de,1
Hitze-Sommer,Hitze-Sommer,ORG,0.0,0.0,de,1
Skination Schweiz,Skination Schweiz,ORG,0.0,0.0,de,1
Ski alpin,Ski alpin,ORG,0.0,0.0,de,1
Bayerns WM-Spieler,Bayerns WM-Spieler,ORG,0.0,0.0,de,1
Meister,Meister,ORG,0.0,0.0,de,1
Balearen-Führer,Balearen-Führer,ORG,0.0,0.0,de,1
Uniper-Chef Maubach,Uniper-Chef Maubach,ORG,0.0,0.0,de,1
Versicherungskammer schnappt,Versicherungskammer schnappt,ORG,0.0,0.0,de,1
VersicherungskammerZum,VersicherungskammerZum,ORG,0.0,0.0,de,1
KURZMELDUNGEN,KURZMELDUNGEN,ORG,-0.7,0.0,de,1
Spanisches Rotwein-Paket,Spanisches Rotwein-Paket,ORG,0.7,0.0,de,1
Bundesverband der Industrie,Bundesverband der Industrie,ORG,0.0,0.0,de,1
Blick»-Gruppe,Blick»-Gruppe,ORG,0.0,0.0,de,1
Tamedia,Tamedia,ORG,0.0,0.0,de,1
Ringier-Blätter,Ringier-Blätter,ORG,0.0,0.0,de,1
SRF,SRF,ORG,0.0,0.0,de,1
IBM,IBM,ORG,0.7,0.0,de,1
Verbraucher</li></ol,Verbraucher</li></ol,ORG,-0.85,0.0,de,1
Braunkohleortes,Braunkohleortes,ORG,0.0,0.0,de,1
Ludl-Bauern,Ludl-Bauern,ORG,0.0,0.0,de,1
Plus-Bereich für Tiere und Pflanzen,Plus-Bereich für Tiere und Pflanzen,ORG,0.0,0.0,de,1
WintervÃ¶gelâ€œ,WintervÃ¶gelâ€œ,ORG,0.0,0.0,de,1
Zeiträu,Zeiträu,ORG,0.9,0.0,de,1
Bauchemie-Konzern Sika,Bauchemie-Konzern Sika,ORG,0.7,0.0,de,1
umsatzmässig,umsatzmässig,ORG,0.0,0.0,de,1
osmanischen Meister,osmanischen Meister,ORG,0.1333333333333333,0.0,de,1
wichtigs,wichtigs,ORG,0.0,0.0,de,1
UN-Organisation,UN-Organisation,ORG,0.0,0.0,de,1
Corona-Lockdowns,Corona-Lockdowns,ORG,0.0,0.0,de,1
Handball,Handball,ORG,0.0,0.0,de,1
Raketen-,Raketen-,ORG,0.0,0.0,de,1
BirdLife International,BirdLife International,ORG,0.0,0.0,de,1
Z,Z,ORG,0.0,0.0,de,1
ausgelass…,ausgelass…,ORG,0.0,0.0,de,1
Pandemie,Pandemie,ORG,0.0,0.0,de,1
EU-Ratspräsidentschaft,EU-Ratspräsidentschaft,ORG,0.0,0.0,de,1
EU-Binnenmarkt,EU-Binnenmarkt,ORG,0.0,0.0,de,1
Silvester-Einsätze,Silvester-Einsätze,ORG,0.0,0.0,de,1
dpa Dresden,dpa Dresden,ORG,0.0,0.0,de,1
Jahr hineinfeiern,Jahr hineinfeiern,ORG,1.0,0.0,de,1
OÖ,OÖ,ORG,0.0,0.0,de,1
De… Aktualisiert,De… Aktualisiert,ORG,0.25,0.0,de,1
europäischen Gasspeicherverbandes,europäischen Gasspeicherverbandes,ORG,0.0,0.0,de,1
Sowjetunion,Sowjetunion,ORG,0.0,0.0,de,1
Brandenburgs Polizeigewerkschaft,Brandenburgs Polizeigewerkschaft,ORG,0.0,0.0,de,1
Schneemobil-Unglück,Schneemobil-Unglück,ORG,0.0,0.0,de,1
Haselpollen,Haselpollen,ORG,0.0,0.0,de,1
Polizei Hannover,Polizei Hannover,ORG,0.0,0.0,de,1
Bierzeltrhetorik,Bierzeltrhetorik,ORG,0.0,0.0,de,1
Deutsche Investoren,Deutsche Investoren,ORG,0.0,0.0,de,1
Post,Post,ORG,0.0,0.0,de,1
Meise & Co.,Meise & Co.,ORG,0.0,0.0,de,1
Spatz,Spatz,ORG,0.0,0.0,de,1
BBC,BBC,ORG,0.0,0.0,de,1
BMW Group Motorradwerk,BMW Group Motorradwerk,ORG,0.0,0.0,de,1
Planbare Opera,Planbare Opera,ORG,0.0,0.0,de,1
Umweltverband Nabu am Mittwo… Balkon,Umweltverband Nabu am Mittwo… Balkon,ORG,0.0,0.0,de,1
Bild,Bild,ORG,0.0,0.0,de,1
Vogelschutzorganisation BirdLife Österreich,Vogelschutzorganisation BirdLife Österreich,ORG,0.0,0.0,de,1
Silvester-Krawalle,Silvester-Krawalle,ORG,0.0,0.0,de,1
Landesbund für…,Landesbund für…,ORG,0.0,0.0,de,1
Junge Union,Junge Union,ORG,0.0,0.0,de,1
Anorak,Anorak,ORG,0.0,0.0,de,1
Keyvan Esfarjani,Keyvan Esfarjani,ORG,0.0,0.0,de,1
ÖlKonventionelle Energien,ÖlKonventionelle Energien,ORG,0.0,0.0,de,1
Kitschpostkarten,Kitschpostkarten,ORG,0.7,0.0,de,1
Russen,Russen,ORG,0.0,0.0,de,1
report München,report München,ORG,0.0,0.0,de,1
BR Data,BR Data,ORG,0.0,0.0,de,1
ORF-Interv,ORF-Interv,ORG,0.0,0.0,de,1
Kuratorium für Verkehrssicherheit,Kuratorium für Verkehrssicherheit,ORG,0.0,0.0,de,1
li,li,ORG,0.7,0.0,de,1
Team Deutschland,Team Deutschland,ORG,0.7,0.0,de,1
Katastrophenschutzministerium,Katastrophenschutzministerium,ORG,0.0,0.0,de,1
Bayerischen Fernsehen,Bayerischen Fernsehen,ORG,0.0,0.0,de,1
Sega-Kosmos,Sega-Kosmos,ORG,0.0,0.0,de,1
Marinesoldaten,Marinesoldaten,ORG,0.0,0.0,de,1
Kältester Winter,Kältester Winter,ORG,0.0,0.0,de,1
DLRG,DLRG,ORG,0.0,0.0,de,1
Deutsche Lebensrettungsgesellschaft,Deutsche Lebensrettungsgesellschaft,ORG,0.0,0.0,de,1
Uni Münster,Uni Münster,ORG,0.0,0.0,de,1
ve… Corona-Pandemie,ve… Corona-Pandemie,ORG,-1.0,0.0,de,1
Ember Climate,Ember Climate,ORG,0.0,0.0,de,1
Eidgenössischen Forschungsanstalt für Wald,Eidgenössischen Forschungsanstalt für Wald,ORG,0.0,0.0,de,1
F.A.Z.-In-Ear-Kopfhörer,F.A.Z.-In-Ear-Kopfhörer,ORG,0.0,0.0,de,1
Marketing-G,Marketing-G,ORG,-0.35,0.0,de,1
Springer SE,Springer SE,ORG,0.0,0.0,de,1
Frankfurt /,Frankfurt /,ORG,0.0,0.0,de,1
SPDler,SPDler,ORG,-1.0,0.0,de,1
Armee,Armee,ORG,-1.0,0.0,de,1
Club Foto:,Club Foto:,ORG,0.0,0.0,de,1
Roter S,Roter S,ORG,0.0,0.0,de,1
BSR,BSR,ORG,0.0,0.0,de,1
Stadtreinigung,Stadtreinigung,ORG,0.0,0.0,de,1
Hunderte Waldbrände,Hunderte Waldbrände,ORG,0.0,0.0,de,1
Hört,Hört,ORG,0.0,0.0,de,1
Helaba,Helaba,ORG,0.0,0.0,de,1
Bobpilot,Bobpilot,ORG,0.0,0.0,de,1
| DW Nachrichten,| DW Nachrichten,ORG,0.0,0.0,de,1
ebenfal,ebenfal,ORG,0.0,0.0,de,1
PR Agentur,PR Agentur,ORG,0.0,0.0,de,1
IDC,IDC,ORG,-1.0,0.0,de,1
Münchner Kunstverein,Münchner Kunstverein,ORG,0.0,0.0,de,1
Thelma &amp,Thelma &amp,ORG,0.0,0.0,de,1
Salzburger Polizei,Salzburger Polizei,ORG,0.0,0.0,de,1
Polizei-Chefs,Polizei-Chefs,ORG,0.0,0.0,de,1
wei,wei,ORG,0.0,0.0,de,1
Flüssi,Flüssi,ORG,1.0,0.0,de,1
Kartoffel-Kryobank,Kartoffel-Kryobank,ORG,0.0,0.0,de,1
Verhaltener Abruf von Energiehilfen,Verhaltener Abruf von Energiehilfen,ORG,0.0,0.0,de,1
bes…,bes…,ORG,0.0,0.0,de,1
fr…,fr…,ORG,-1.0,0.0,de,1
Dettenmeyer,Dettenmeyer,ORG,0.7,0.0,de,1
Auto,Auto,ORG,0.0,0.0,de,1
Leibniz-Institut für Agrartechnik und Bioökonomiein,Leibniz-Institut für Agrartechnik und Bioökonomiein,ORG,0.0,0.0,de,1
Die Polizei,Die Polizei,ORG,0.5599999999999999,0.0,de,1
Bayerische Landesbund für Vogelschutz,Bayerische Landesbund für Vogelschutz,ORG,0.7,0.0,de,1
Verarmt,Verarmt,ORG,-0.85,0.0,de,1
DAS,DAS,ORG,0.0,0.0,de,1
lkl,lkl,ORG,-1.0,0.0,de,1
SWR Aktuell,SWR Aktuell,ORG,0.7,0.0,de,1
Wissen & Umwelt - Schneemangel,Wissen & Umwelt - Schneemangel,ORG,0.0,0.0,de,1
Deutschlands Stadtwerke,Deutschlands Stadtwerke,ORG,0.0,0.0,de,1
Birdlife Österreich,Birdlife Österreich,ORG,-1.0,0.0,de,1
Lippische Landes-Zeitung,Lippische Landes-Zeitung,ORG,-1.0,0.0,de,1
Grüne Alpen,Grüne Alpen,ORG,0.0,0.0,de,1
Temperat… Die Menschen,Temperat… Die Menschen,ORG,0.0,0.0,de,1
T-Shirt Vollgas,T-Shirt Vollgas,ORG,0.0,0.0,de,1
Bayern,Bayern,ORG,0.0,0.0,de,1
Universität Trier,Universität Trier,ORG,0.0,0.0,de,1
Gartenbaumesse,Gartenbaumesse,ORG,0.7,0.0,de,1
Gartenbaumesse IPM,Gartenbaumesse IPM,ORG,0.7,0.0,de,1
BSD-Chef Schwab,BSD-Chef Schwab,ORG,0.0,0.0,de,1
Ausstattun,Ausstattun,ORG,0.0,0.0,de,1
Blätter-Bude,Blätter-Bude,ORG,0.7,0.0,de,1
Regen +++ Was Hessen,Regen +++ Was Hessen,ORG,0.7,0.0,de,1
Krankenhauskeimen +++ Automatensprenger,Krankenhauskeimen +++ Automatensprenger,ORG,0.7,0.0,de,1
Toyotas Öko-Langweiler,Toyotas Öko-Langweiler,ORG,0.0,0.0,de,1
UV-Flackern,UV-Flackern,ORG,0.0,0.0,de,1
dmp Press Aachen,dmp Press Aachen,ORG,-0.15000000000000002,0.0,de,1
Mercedes,Mercedes,ORG,-0.15000000000000002,0.0,de,1
Deutschen Presse-Ag,Deutschen Presse-Ag,ORG,0.0,0.0,de,1
Handelsverband: Einzelhandel,Handelsverband: Einzelhandel,ORG,1.0,0.0,de,1
Polizei NRW,Polizei NRW,ORG,1.0,0.0,de,1
Grünen-Politikerin,Grünen-Politikerin,ORG,0.0,0.0,de,1
England,England,ORG,0.0,0.0,de,1
Dembélé,Dembélé,ORG,0.0,0.0,de,1
MV-Tourismus,MV-Tourismus,ORG,0.0,0.0,de,1
ASFINAG,ASFINAG,ORG,0.0,0.0,de,1
BRIGITTE,BRIGITTE,ORG,0.7,0.0,de,1
Universität Hamburg,Universität Hamburg,ORG,0.0,0.0,de,1
MfN,MfN,ORG,0.0,0.0,de,1
Schwesig,Schwesig,ORG,0.0,0.0,de,1
ArbeitViele,ArbeitViele,ORG,0.0,0.0,de,1
Equinix,Equinix,ORG,0.0,0.0,de,1
Amics de la Terra,Amics de la Terra,ORG,0.0,0.0,de,1
Ibizas Salinen,Ibizas Salinen,ORG,0.0,0.0,de,1
erö,erö,ORG,0.0,0.0,de,1
Albertina,Albertina,ORG,0.7,0.0,de,1
Handelsverband Deutschland,Handelsverband Deutschland,ORG,0.0,0.0,de,1
nup etteu pleul,nup etteu pleul,ORG,0.0,0.0,de,1
Lambertz-Gruppe,Lambertz-Gruppe,ORG,-0.7,0.0,de,1
ple,ple,ORG,0.0,0.0,de,1
FOCUS-online-Redakteur Christian Böhm,FOCUS-online-Redakteur Christian Böhm,ORG,0.0,0.0,de,1
German Institute for Defence and Strategic Studies,German Institute for Defence and Strategic Studies,ORG,0.0,0.0,de,1
Bundeswehr,Bundeswehr,ORG,0.0,0.0,de,1
AP Photo,AP Photo,ORG,0.0,0.0,de,1
picture alliance/,picture alliance/,ORG,0.0,0.0,de,1
Heritage Global Partners,Heritage Global Partners,ORG,0.0,0.0,de,1
Verkehrswarndienst der Polizei,Verkehrswarndienst der Polizei,ORG,0.0,0.0,de,1
Tipps & Tricks,Tipps & Tricks,ORG,0.0,0.0,de,1
Versicherung Arag,Versicherung Arag,ORG,1.0,0.0,de,1
Moller-Maersk,Moller-Maersk,ORG,0.0,0.0,de,1
Stornierungswell,Stornierungswell,ORG,0.0,0.0,de,1
Robco,Robco,ORG,0.0,0.0,de,1
dritten Adventwochenendes,dritten Adventwochenendes,ORG,-0.7,0.0,de,1
Bitterkalt,Bitterkalt,ORG,0.0,0.0,de,1
ic…,ic…,ORG,0.0,0.0,de,1
velnO elu Bltuta,velnO elu Bltuta,ORG,0.0,0.0,de,1
schläg,schläg,ORG,0.0,0.0,de,1
beset,beset,ORG,0.0,0.0,de,1
Deutschlands Autobauern,Deutschlands Autobauern,ORG,0.0,0.0,de,1
sa,sa,ORG,-0.7,0.0,de,1
Mannheim,Mannheim,ORG,0.0,0.0,de,1
beru,beru,ORG,0.0,0.0,de,1
Sky,Sky,ORG,0.0,0.0,de,1
IT-Chef,IT-Chef,ORG,0.0,0.0,de,1
Alpenstaat,Alpenstaat,ORG,0.7,0.0,de,1
Französinnen,Französinnen,ORG,0.0,0.0,de,1
Ayuntamiento Santa,Ayuntamiento Santa,ORG,0.7,0.0,de,1
Wassersport-Club,Wassersport-Club,ORG,0.7,0.0,de,1
Gas-Abschlag,Gas-Abschlag,ORG,0.7,0.0,de,1
Universitätsklinik Essen,Universitätsklinik Essen,ORG,0.0,0.0,de,1
Uniklinik Essen,Uniklinik Essen,ORG,0.0,0.0,de,1
Küns,Küns,ORG,0.0,0.0,de,1
University of British Columbia,University of British Columbia,ORG,0.0,0.0,de,1
Wärmebus des DRK,Wärmebus des DRK,ORG,0.7,0.0,de,1
FDP-Bundestagsfraktion,FDP-Bundestagsfraktion,ORG,0.0,0.0,de,1
Finanzmüll,Finanzmüll,ORG,0.0,0.0,de,1
Versorgungssicherheits-Konzept,Versorgungssicherheits-Konzept,ORG,0.0,0.0,de,1
Meinungsforschungsinstituts YouGov,Meinungsforschungsinstituts YouGov,ORG,0.0,0.0,de,1
Reichweitenschwund,Reichweitenschwund,ORG,0.0,0.0,de,1
eu…,eu…,ORG,0.0,0.0,de,1
BRIGITTE-Redakteur,BRIGITTE-Redakteur,ORG,0.7,0.0,de,1
Weltnatu,Weltnatu,ORG,0.0,0.0,de,1
Unabhängige Experten,Unabhängige Experten,ORG,0.7,0.0,de,1
unl elue,unl elue,ORG,0.0,0.0,de,1
Österreichs Winter-Tourismus,Österreichs Winter-Tourismus,ORG,0.0,0.0,de,1
Foxconn,Foxconn,ORG,-0.7,0.0,de,1
SLF,SLF,ORG,-1.0,0.0,de,1
Schweizer Institut für Schnee- und Lawinenforschung,Schweizer Institut für Schnee- und Lawinenforschung,ORG,-1.0,0.0,de,1
REWE-Gruppe,REWE-Gruppe,ORG,0.7,0.0,de,1
SPIEGEL-Wirtschaftsredakteur,SPIEGEL-Wirtschaftsredakteur,ORG,0.0,0.0,de,1
SPIEGEL-Redakteur,SPIEGEL-Redakteur,ORG,0.0,0.0,de,1
Bundesminister für Wirtschaft und Klimaschutz,Bundesminister für Wirtschaft und Klimaschutz,ORG,0.0,0.0,de,1
PluOplluO uellluaelu,PluOplluO uellluaelu,ORG,0.0,0.0,de,1
rea,rea,ORG,0.0,0.0,de,1
Ökostroms in,Ökostroms in,ORG,0.0,0.0,de,1
United Express-Flugzeug,United Express-Flugzeug,ORG,0.0,0.0,de,1
Eskom,Eskom,ORG,0.0,0.0,de,1
Super-GAU,Super-GAU,ORG,-0.7,0.0,de,1
WM-Helden,WM-Helden,ORG,0.0,0.0,de,1
Nationalmannschaft,Nationalmannschaft,ORG,1.0,0.0,de,1
Co,Co,ORG,0.7,0.0,de,1
Messi,Messi,ORG,0.7,0.0,de,1
Merz,Merz,ORG,0.0,0.0,de,1
Institut keine tiefe R,Institut keine tiefe R,ORG,0.0,0.0,de,1
Helmholtz-Zentrum Berlin,Helmholtz-Zentrum Berlin,ORG,0.0,0.0,de,1
ve…,ve…,ORG,0.0,0.0,de,1
Joko &amp,Joko &amp,ORG,0.0,0.0,de,1
Joko & Klaas,Joko & Klaas,ORG,0.0,0.0,de,1
UN-Generalsekretär,UN-Generalsekretär,ORG,0.7,0.0,de,1
COP15,COP15,ORG,0.0,0.0,de,1
Privat Mönchengladbach,Privat Mönchengladbach,ORG,-0.7,0.0,de,1
Pinguins Bremer,Pinguins Bremer,ORG,0.7,0.0,de,1
DOSB-Präsident Weikert,DOSB-Präsident Weikert,ORG,0.0,0.0,de,1
Paris-Moment der Montreal-Moment,Paris-Moment der Montreal-Moment,ORG,0.0,0.0,de,1
NHK,NHK,ORG,0.0,0.0,de,1
Zentrum für Umwelt un…,Zentrum für Umwelt un…,ORG,0.0,0.0,de,1
Zentrum für Umwelt und Kultur,Zentrum für Umwelt und Kultur,ORG,0.0,0.0,de,1
Öffentlicher Rundfunk,Öffentlicher Rundfunk,ORG,0.7,0.0,de,1
Eu,Eu,ORG,0.0,0.0,de,1
Instituts für Weltwirtschaft,Instituts für Weltwirtschaft,ORG,0.0,0.0,de,1
Blueeul pel Pnupeppelael,Blueeul pel Pnupeppelael,ORG,0.0,0.0,de,1
Fell Pletlel,Fell Pletlel,ORG,0.0,0.0,de,1
BUI,BUI,ORG,0.0,0.0,de,1
Turbulenter Weihnachtstag - Ge,Turbulenter Weihnachtstag - Ge,ORG,0.0,0.0,de,1
Landesenergieversorger Salzburg,Landesenergieversorger Salzburg,ORG,0.175,0.0,de,1
Salzburg AG,Salzburg AG,ORG,0.175,0.0,de,1
Dramatisch,Dramatisch,ORG,0.7,0.0,de,1
Werften-Insolvenz,Werften-Insolvenz,ORG,0.0,0.0,de,1
Weihnachtsm,Weihnachtsm,ORG,0.7,0.0,de,1
Christmette frös,Christmette frös,ORG,0.7,0.0,de,1
Paris-Moment für die Natur,Paris-Moment für die Natur,ORG,0.0,0.0,de,1
FAQ,FAQ,ORG,0.0,0.0,de,1
EU-Energieministern,EU-Energieministern,ORG,0.0,0.0,de,1
Uniper-Chef,Uniper-Chef,ORG,0.0,0.0,de,1
Bona Hyun,Bona Hyun,ORG,0.0,0.0,de,1
DWD am Sonntag,DWD am Sonntag,ORG,0.0,0.0,de,1
Kokain-Razzia!,Kokain-Razzia!,ORG,0.0,0.0,de,1
Kokain-Funde!,Kokain-Funde!,ORG,0.0,0.0,de,1
Festnahmen,Festnahmen,ORG,0.0,0.0,de,1
